BLOQUES,AREAS,ZONA,GRUPO SUMINISTRO,TOMA DE LUZ,PRODUCTO,DESCRIPCIÓN,DESPIECE,MONTAJE,TIPO MONTAJE,COSTE,FABRICANTE,PROVEEDOR,MARCA,REF./MODELO,UNDS.,PRECIO UND.,DTO.,PRECIO UND. CON DTO.,PRECIO TOTAL,POTENCIA UND.W.,POTENCIA TOTAL W.,ACCESORIO 1,REF./MODELO,UNDS.ACCES. 1,PRECIO ACCES. 1,POTENCIA ACCES.1,ACCESORIO 2,REF./MODELO,UNDS.ACCES. 2,PRECIO ACCES. 2,POTENCIA ACCES.2,ACCESORIO 3,REF./MODELO,UNDS.ACCES. 3,PRECIO ACCES. 3,POTENCIA ACCES.3,ACCESORIO 4,REF./MODELO,UNDS.ACCES. 4,PRECIO ACCES. 4,POTENCIA ACCES.4,PRECIO TOTAL ACCES.,REPUESTOS,REF./MODELO,UNDS.REPTOS.,PRECIO REPTOS.,PRECIO TOTAL REPTOS.,POTENCIA REPUESTOS,TOTAL PRECIO,TOTAL POTENCIA,FLUÍDOS
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Piloto verde para FG-910,Piloto verde para FG-910,,R693055,3,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Piloto ambar para FG-910,Piloto ambar para FG-910,,R693056,3,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Freidora a gas doble,Freidora doble. Dimensiones 850*900*290 mm.,FAGOR,FAGOR FG-910,1,"5.108,00€","15,00%","4.341,80€","4.341,80€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Llave termostática para FTG-910-L,Llave termostática para FTG-910-L,,R152102,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termopar para FTG-910-L,Termopar para FTG-910-L,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Piloto para TFG-910-L,Piloto para TFG-910-L,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Freidora a gas,Fry top. Dimensiones 850*900*290 mm.,FAGOR,FAGOR FTG-910 L,1,"2.622,00€","15,00%","2.228,70€","2.228,70€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato de trabajo para FE-6,Termostato de trabajo para FE-6,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato de seguridad para FE-6,Termostato de seguridad para FE-6,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Interruptor 0-1 para FE-6,Interruptor 0-1 para FE-6,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Piloto de luz para FE-6,Piloto de luz para FE-6,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Freidora eléctrica,Freidora eléctrica. Dimensiones 265*485*270 mm.,FAGOR,FAGOR FE-6,2,"629,00€","15,00%","534,65€","1.069,30€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato de trabajo para horno,Termostato de trabajo para horno,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato de seguridad para horno,Termostato de seguridad para horno,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Sonda para horno,Sonda para horno,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Horno mixto,Horno convección con 3 modos de cocción. Capacidad para 20 bandejas GN 1/1.Dimensiones 921*1.026*1.661 mm.,FAGOR,FAGOR COG-201,1,"11.457,00€","15,00%","9.738,45€","9.738,45€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Bandeja Grastronorm horno,"Equipamiento de 36 bandejas GN 1/1 para horno de dotación en diversas parrillas, bandejas, cubetas y perforadas",LACOR,LACOR BANDEJAS GN,1,"900,00€","15,00%","765,00€","765,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Juegos pulsador y cierre para microondas,Juegos pulsador y cierre para microondas,,,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Conjuntos de placas de mica para microondas,Conjuntos de placas de mica para microondas,,,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Conjunto pestillos para HM-910,Conjunto pestillos para HM-910,,6125054,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Conj.pulsador para HM-910,Conj.pulsador para HM-910,,6125066,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Fusible alta para HM-910,Fusible alta para HM-910,,6125025,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Maneta para HM-910,Maneta para HM-910,,6125167,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Placa mica para HM-910,Placa mica para HM-910,,,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Triángulos adhesivos gestión de residuos,"Triángulos adhesivos gestión de residuos (pack de 4: envases, vidrio, papel y orgánico)",,R050757,15,"4,95€","43,00%","2,82€","42,32€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Jarra de agua boca cerrada,"Jarra de agua Bouncer boca cerrada, policarbonato, 1,4 l.",,FG333500CLR,12,"10,23€","43,00%","5,83€","69,97€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Jarra de agua boca abierta,"Jarra de agua Bouncer 2 boca abierta, policarbonato, 1,4 l.",,FG333100CLR,12,"14,76€","43,00%","8,41€","100,96€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,"Jarra medidora 0,9 l.","Jarra medidora policarbonato transparente 0,9 l.",,FG321600CLR,6,"13,38€","43,00%","7,63€","45,76€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,"Jarra medidora 1,9 l.","Jarra medidora policarbonato transparente 1,9 l.",,FG321700CLR,6,"19,39€","43,00%","11,05€","66,31€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,"Jarra medidora 3,8 l.","Jarra medidora policarbonato transparente 3,8 l.",,FG321800CLR,6,"23,25€","43,00%","13,25€","79,52€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cubeta GN 2/4,"Cubeta Gastronorm , policarbonato transparente, capacidad 3,4 l.",,FG130P00CLR,18,"19,63€","43,00%","11,19€","201,40€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cubeta GN 1/2,"Cubeta Gastronorm , policarbonato transparente, capacidad 3,8 l.",,FG123P00CLR,18,"10,11€","43,00%","5,76€","103,73€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cubeta GN 1/6,"Cubeta Gastronorm , policarbonato transparente, capacidad 2,4 l.",,FG106P00CLR,18,"8,59€","43,00%","4,90€","88,13€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Tabla de corte,"Tabla de corte, polietileno de alta densidad, superficie de corte no absorvente",,R039391,6,"14,96€","43,00%","8,53€","51,16€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Base Contenedor móvil,"Base Contenedor móvil, polipropileno, con tapa con bisagra, asas ergonómicas y ruedas. Capacidad 100 l. (paq. 4)",,R002218,8,"39,57€","43,00%","22,55€","180,44€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Tapa Contenedor móvil verde,"Tapa Contenedor móvil verde, polipropileno",,R002222,2,"12,08€","43,00%","6,89€","13,77€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Tapa Contenedor móvil azul,"Tapa Contenedor móvil azul, polipropileno",,R002223,2,"12,08€","43,00%","6,89€","13,77€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Tapa Contenedor móvil amarillo,"Tapa Contenedor móvil amarillo, polipropileno",,R002219,2,"12,08€","43,00%","6,89€","13,77€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Tapa Contenedor móvil negro,"Tapa Contenedor móvil negro,polipropileno",,R039245,2,"12,08€","43,00%","6,89€","13,77€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Microondas,Microondas industrial con plato giratorio de 315 mm. de diámetro,SAMMIC,SAMMIC HM-910,2,"251,00€","15,00%","213,35€","426,70€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Balanza de cocina de precisión,"Balanza de precisión, medición electrónica de 5 gr., peso máximo 15 Kg. Dimensiones 300*320*120 mm.",LACOR,LACOR BALANZA,1,"367,00€","15,00%","311,95€","311,95€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Peana soporte batidora,Peana soporte batidora. Encimera y estructura reforzada en acero inox. Dim.: 820x700x200 mm.,,,1,"386,00€","0,00%","386,00€","386,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Batidora,Batidora con capacidad 6 Kg. de harina. Dimensiones 520*733*1.152 mm.,SAMMIC,SAMMIC BE-20,1,"3.339,00€","15,00%","2.838,15€","2.838,15€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Exprimidor,Exprimidor de zumos manual. Producción de 200 naranjas/hora,SAMMIC,SAMMIC ECM,3,"337,00€","15,00%","286,45€","859,35€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Licuadora,Licuadora de gran producción,SAMMIC,SAMMIC LI-400,2,"1.732,00€","15,00%","1.472,20€","2.944,40€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Peladora de patatas,Peladora de patatas. Dimensiones 395*700*503 mm.,SAMMIC,SAMMIC PP-12,1,"1.537,00€","15,00%","1.306,45€","1.306,45€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Soporte peladora de patatas,Mesa mural para peladora. Dimensiones 1.600*700*600 mm.,TELLSA,TELLSA MMPP 1600,1,"747,00€","15,00%","634,95€","634,95€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cortadora de hortalizas,Cortadora de hortalizas. Dimensiones 290*540*595 mm.,SAMMIC,SAMMIC CA-401,1,"1.625,00€","15,00%","1.381,25€","1.381,25€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Juego de discos y rejillas para cortadora de hortalizas,Juego de discos y rejillas para cortadora de hortalizas,SAMMIC,SAMMIC JDYC CA-401,1,"1.100,00€","15,00%","935,00€","935,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Mesa soporte amasadora,Mesa soporte amasadora. Encimera y estructura reforzada en acero inox. Dim.: 1200x700x850 mm.,,,1,"680,00€","0,00%","680,00€","680,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Amasadora,"Amasadora de gancho espiral, producción 18 Kg. de carga. Dimensiones 390*680*650 mm.",SAMMIC,SAMMIC SM-20,1,"1.970,00€","15,00%","1.674,50€","1.674,50€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Picador de carne,Picadora de carne. Producción 425 Kg. Dimensiones 310*460*480 mm.,SAMMIC,SAMMIC PS-32,1,"2.046,00€","15,00%","1.739,10€","1.739,10€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Placas de corte para picadora de carne,Placas de corte para picadora de carne,SAMMIC,SAMMIC PC PS-32,1,"100,00€","15,00%","85,00€","85,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Tabla de troceo,"Tabla de troceo, espesor 30 mm. Dimensiones 400*300 mm.",FRICOSMOS,FRICOSMOS 40*30*3,6,"25,00€","15,00%","21,25€","127,50€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cierre inferior rodamiento para TR-BM 350 y TR-550,Cierre inferior rodamiento para TR-BM 350 y TR-550,,4039034,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Conj. acoplamiento para TR-BM 350 y TR-550,Conj. acoplamiento para TR-BM 350 y TR-550,,4039012,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Protector mando para TR-BM 350 y TR-550,Protector mando para TR-BM 350 y TR-550,,4039014,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Escobillas para TR-BM-350,Escobillas para TR-BM-350,,4039022,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Triturador-batidor,Triturador-batidor con brazo batidor y brazo triturador,SAMMIC,SAMMIC TR-BM 350,1,"558,00€","15,00%","474,30€","474,30€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cierre inferior rodamiento para TR-BM 350 y TR-550,Cierre inferior rodamiento para TR-BM 350 y TR-550,,4039034,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Conj. acoplamiento para TR-BM 350 y TR-550,Conj. acoplamiento para TR-BM 350 y TR-550,,4039012,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Protector mando para TR-BM 350 y TR-550,Protector mando para TR-BM 350 y TR-550,,4039014,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Escobillas para TR-550,Escobillas para TR-550,,4039029,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Llaves cierre turbina para TR-550,Llaves cierre turbina para TR-550,,4031236,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Triturador,Triturador con brazo triturador,SAMMIC,SAMMIC TR 550,1,"473,00€","15,00%","402,05€","402,05€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Interruptores para cafeteras,Interruptores para cafeteras,,,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Conj.pulsador para cafetera MONDO,Conj.pulsador para cafetera MONDO,,6401605,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cafetera,Cafetera con producción 18 litros/hora. Dimensiones 195*406*446 mm.,SAMMIC,SAMMIC MONDO,1,"589,00€","15,00%","500,65€","500,65€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Carro caliente,Carro caliente para 2 GN 1/1. Dimensiones 830*675*850 mm.,TELLSA,TELLSA CC 2 GN,6,"1.615,00€","15,00%","1.372,75€","8.236,50€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato de trabajo para Baño María TELLSA,Termostato de trabajo para Baño María TELLSA,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Resistencias para Baño María TELLSA,Resistencias para Baño María TELLSA,,,2,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Grifo de llenado para Baño María TELLSA,Grifo de llenado para Baño María TELLSA,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Grifo de descarga para Baño María TELLSA,Grifo de descarga para Baño María TELLSA,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato para carro caliente CBM-5,Termostato para carro caliente CBM-5,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Carro Baño María,Carro Baño María para 5 GN 1/1,TELLSA,TELLSA CBM 5,1,"900,00€","15,00%","765,00€","765,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Cubeta Gastronorm varios tamaños,Equipamiento de 16 cubetas GN con 20 tapas para línea de autoservicio y carros,LACOR,LACOR CUBETAS GN,1,"925,00€","15,00%","786,25€","786,25€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Mesa de pase,"Mesa de pase con 2 mesas calientes inferiores, encimera en acero inox. de 2.5 mm. de espesor. Dimensiones 3.060*800*850 mm. Dimensiones de cada mesa caliente 1.500*700*850 mm.",TELLSA,TELLSA MP 2400,1,"4.100,00€","15,00%","3.485,00€","3.485,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Carro de servicio,"Carro de servicio Executive color platino, polipropileno, con ruedas, asas redondeadas ergonómicas y parachoques redondeados. C apacidad 135 Kg.",,FG9T6800PLAT,1,"323,95€","43,00%","184,65€","184,65€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Equipamiento para cocina,"Equipamiento para cocina: ollas, cazuelas, cazos, sartenes, escurrideras, cuchillería…)",LACOR,LACOR MENAJE,1,"4.600,00€","15,00%","3.910,00€","3.910,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Carro bandejero,Carro bandejero doble para bandeja autoservicio. Dimensiones 1.200*500*1.600 mm.,TELLSA,TELLSA CBD 1200,2,"958,00€","15,00%","814,30€","1.628,60€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Carro de transporte 2 niveles,Carro de transporte 2 niveles,TELLSA,TELLSA CT 2N,4,"385,00€","15,00%","327,25€","1.309,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Ruedas para carros de transporte,Ruedas para carros de transporte,,,6,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Carro de transporte 3 niveles,Carro de transporte 3 niveles,TELLSA,TELLSA CT 3N,4,"450,00€","15,00%","382,50€","1.530,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termopar para MG-915,Termopar para MG-915,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Piloto para MG-915,Piloto para MG-915,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Inyector para MG-915,Inyector para MG-915,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Marmita,Marmita fuego directo. Capacidad 150 litros. Dimensiones 850*900*850 mm.,FAGOR,FAGOR MG-915,1,"5.049,00€","15,00%","4.291,65€","4.291,65€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termopar para SBG-910,Termopar para SBG-910,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Piloto para SBG-910,Piloto para SBG-910,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato de trabajo para SBG-910,Termostato de trabajo para SBG-910,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Termostato limitador para SBG-910,Termostato limitador para SBG-910,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Electroválvula nova para SBG-910,Electroválvula nova para SBG-911,,X163000,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,COCINA,PREPARACIÓN DE ALIMENTOS Y COCINADO,Electroválvula 3 vías para COG-201,Electroválvula 3 vías para COG-201,,,1,"0,00€","0,00%","0,00€","0,00€",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
